3.038926161120931368e+01,9.633690560554619697e-01,8.625166828971252420e-01,1.345731287089052541e-01,1.534188411751763459e-02,-2.260890693203704283e-01,2.277773626392319561e-02,-6.814605466047063409e-03,-2.038568245969926696e-02,4.637076509350926412e-03,-5.774643321366160903e-02,3.195626558633032216e-03,-2.478475999443322322e-02,1.462202101357216143e-02,-1.630840094650340757e-02
9.633690560554617477e-01,1.249978476937234362e+01,-6.422970365453515296e-01,-5.409954329550495378e-02,1.799685830281377852e-01,2.240456530570375249e-01,8.018645533219931343e-02,-3.372252061896670317e-02,4.707908691112026867e-02,-1.030561323848349156e-02,-5.496040516476076096e-03,1.672718332660322674e-02,1.099683275397369923e-02,1.837530276438949228e-02,9.919454878839573456e-03
8.625166828971252420e-01,-6.422970365453515296e-01,5.676618051122924946e+00,3.259244254237871341e-01,1.173119840845518458e-04,6.198490586491629123e-02,2.292853453592458984e-02,-3.249397372888716135e-02,-1.669156281342775230e-02,1.041820708173053778e-03,1.289410676860385310e-02,4.221378305128108133e-03,1.780901375786131044e-03,-5.774828038972159780e-04,4.490591090622140374e-03
1.345731287089052541e-01,-5.409954329550496765e-02,3.259244254237871341e-01,2.994655225997886916e+00,-7.028966404616127095e-02,2.264004545991800399e-02,-4.032203776781609350e-03,-8.475226084947665856e-03,-1.413561444324121577e-03,-4.186228267962439735e-03,-1.274267627587439070e-02,-7.669370949618912157e-03,-4.249626155165982765e-04,-3.506216902266347073e-04,-2.267334481312165660e-03
1.534188411751766234e-02,1.799685830281378129e-01,1.173119840845518458e-04,-7.028966404616125707e-02,1.271110888397098737e+00,-8.658734230045875974e-03,3.013853822478499214e-02,1.378966760125304586e-02,1.168579079733663220e-02,1.856784500232344648e-02,-3.620722218520438553e-03,-1.189182661173095873e-02,-8.015477992808640872e-03,-3.116099419793853971e-03,-3.666158854593189707e-03
-2.260890693203704283e-01,2.240456530570375804e-01,6.198490586491627735e-02,2.264004545991800746e-02,-8.658734230045874239e-03,6.286445536166664905e-01,2.756186254326472435e-02,-8.944957599079242719e-03,-3.141511345645105029e-03,-2.116247816964284337e-02,1.482141029730945974e-04,-7.036654903034038865e-03,-1.093344087212181487e-03,-1.307213305905617997e-04,-2.415562462686924802e-03
2.277773626392319561e-02,8.018645533219931343e-02,2.292853453592458637e-02,-4.032203776781616289e-03,3.013853822478499561e-02,2.756186254326472088e-02,2.997769336022718112e-01,1.395195429921454455e-02,1.015647544198282001e-02,7.235556516610598243e-04,-1.227973315198638716e-03,-1.532990074840627102e-03,-2.627090095341628583e-03,-3.242355851961164961e-03,-1.202329090463115976e-03
-6.814605466047072083e-03,-3.372252061896670317e-02,-3.249397372888716135e-02,-8.475226084947658917e-03,1.378966760125304586e-02,-8.944957599079244454e-03,1.395195429921454455e-02,1.372220998771961631e-01,-4.194224929763895517e-04,4.573585064996247770e-03,-1.339051808879180390e-03,1.222853902571393800e-03,1.308673057509639193e-03,-7.610864450826540116e-04,-2.073994211006587648e-03
-2.038568245969926696e-02,4.707908691112026867e-02,-1.669156281342774883e-02,-1.413561444324119842e-03,1.168579079733663220e-02,-3.141511345645110233e-03,1.015647544198282001e-02,-4.194224929763895517e-04,6.976204047294261301e-02,4.320235755447104573e-03,-7.879515200313899712e-04,2.212752692989903430e-03,-1.283839958420550983e-03,9.531647799434506954e-04,-7.940610415377650751e-04
4.637076509350938555e-03,-1.030561323848348809e-02,1.041820708173053778e-03,-4.186228267962439735e-03,1.856784500232344995e-02,-2.116247816964284337e-02,7.235556516610593906e-04,4.573585064996246903e-03,4.320235755447104573e-03,3.568986634515661921e-02,2.349227953141159488e-03,1.708824661202036329e-03,2.811969847803209247e-05,7.602265853149258899e-04,2.789787695475824344e-04
-5.774643321366161597e-02,-5.496040516476077831e-03,1.289410676860385137e-02,-1.274267627587439070e-02,-3.620722218520439420e-03,1.482141029730948143e-04,-1.227973315198638716e-03,-1.339051808879179739e-03,-7.879515200313899712e-04,2.349227953141159488e-03,1.771631342749837440e-02,1.341476850346443300e-03,1.244272688532907381e-03,1.139129330626035240e-03,1.101756947042308683e-03
3.195626558633032216e-03,1.672718332660322674e-02,4.221378305128105531e-03,-7.669370949618911290e-03,-1.189182661173095873e-02,-7.036654903034039732e-03,-1.532990074840626885e-03,1.222853902571394017e-03,2.212752692989903430e-03,1.708824661202036112e-03,1.341476850346443300e-03,1.024257025855020674e-02,1.855629842954664970e-03,1.057737259102684403e-03,1.140216776615440896e-03
-2.478475999443322669e-02,1.099683275397369750e-02,1.780901375786133646e-03,-4.249626155165965417e-04,-8.015477992808640872e-03,-1.093344087212181921e-03,-2.627090095341628583e-03,1.308673057509639626e-03,-1.283839958420550983e-03,2.811969847803207892e-05,1.244272688532907381e-03,1.855629842954664970e-03,5.563200321022227814e-03,1.843098920330112946e-03,1.760308773243927797e-03
1.462202101357216316e-02,1.837530276438949228e-02,-5.774828038972155443e-04,-3.506216902266351410e-04,-3.116099419793853537e-03,-1.307213305905617997e-04,-3.242355851961164527e-03,-7.610864450826539031e-04,9.531647799434505870e-04,7.602265853149259983e-04,1.139129330626035457e-03,1.057737259102684187e-03,1.843098920330112946e-03,4.817544187085098274e-03,2.532560011192948150e-03
-1.630840094650340757e-02,9.919454878839571721e-03,4.490591090622137772e-03,-2.267334481312165660e-03,-3.666158854593189707e-03,-2.415562462686924802e-03,-1.202329090463116409e-03,-2.073994211006587214e-03,-7.940610415377650751e-04,2.789787695475824886e-04,1.101756947042308683e-03,1.140216776615440896e-03,1.760308773243927580e-03,2.532560011192948150e-03,5.140108582332875500e-03
