8.133900100179506154e+00,1.425904063963583102e-01,-8.361171481854955123e-02,-1.472476570127598250e-02,-7.095321942425525386e-02,-3.666905854303465634e-02,6.869659936499972197e-02,-2.344663898657067466e-02,7.440139812021521332e-03,-8.500771931289480277e-03,-1.595191070623979204e-02,-5.706667725616414513e-03,-8.544443390205682526e-03,-1.169582917720589713e-02,-2.332648426669163208e-02
1.425904063963583102e-01,3.698902163584298020e+00,4.204599959760185746e-02,-1.585977168823144920e-02,6.322228978011783587e-03,4.656338780668518862e-02,2.387041698072673440e-02,-1.926347252747725655e-02,-1.745893340855403028e-03,-4.749806805971622421e-03,-1.893098592576198357e-03,-2.815415105683225991e-04,-1.438983696262548934e-03,3.281511449410899530e-03,3.809421720280306220e-03
-8.361171481854956511e-02,4.204599959760187133e-02,1.625341809362257806e+00,-7.917102146683764607e-03,3.554513822150280611e-02,-4.062640221463401785e-02,-4.662696776472675941e-02,4.565294908372772090e-03,1.340150244520198035e-02,6.119678292421821056e-03,-6.179271845507665686e-03,3.500992096544487762e-03,3.437954188172464599e-03,-1.483483781192429171e-03,-4.015686074350625565e-03
-1.472476570127601025e-02,-1.585977168823143532e-02,-7.917102146683750730e-03,7.660828595084698822e-01,-1.114349276694018287e-02,7.313399923798332043e-03,1.907390606193888616e-03,3.395746234901892043e-04,1.000037110765902675e-02,-6.601517628921684151e-03,2.879609129990961126e-04,-7.866536945078301570e-04,-4.004438618233031530e-04,1.907228332845768487e-03,-7.079387252790567261e-04
-7.095321942425525386e-02,6.322228978011784455e-03,3.554513822150283386e-02,-1.114349276694018287e-02,3.547398394815035050e-01,-4.937715755134918644e-03,1.001132679382851429e-02,-1.260133880093741460e-03,-1.035636629041682133e-02,2.956472776703264558e-03,9.700805146679899842e-04,2.200074464684724507e-03,-4.048321732335631714e-04,1.722780013038461080e-03,4.498182494043220271e-03
-3.666905854303464940e-02,4.656338780668518862e-02,-4.062640221463401785e-02,7.313399923798331176e-03,-4.937715755134918644e-03,1.786081725495662909e-01,-2.892748783334224416e-04,7.104869159418773089e-03,-1.553059728649175582e-03,5.793647109150750363e-04,7.944243555704222359e-04,8.150782955369598995e-05,5.736727871468609357e-04,-1.897634939864215032e-04,-5.216609610278104617e-04
6.869659936499972197e-02,2.387041698072673440e-02,-4.662696776472675247e-02,1.907390606193886881e-03,1.001132679382851429e-02,-2.892748783334224416e-04,8.513952101978253251e-02,9.212028507084343409e-04,-1.151961881701147380e-03,1.041689520192449602e-03,-2.013363282732590596e-03,-4.215185730775433855e-04,-1.447265177191952288e-04,-2.281580921223770619e-04,6.028939044322498665e-04
-2.344663898657067466e-02,-1.926347252747725655e-02,4.565294908372772090e-03,3.395746234901892043e-04,-1.260133880093741460e-03,7.104869159418774824e-03,9.212028507084343409e-04,4.198272802851615859e-02,-5.615978867148134967e-04,-5.165370590309622655e-04,1.164906729452210715e-03,2.864090846516792227e-04,-7.530161003203023735e-05,-1.705226718927626097e-04,3.335411036858204788e-04
7.440139812021521332e-03,-1.745893340855401293e-03,1.340150244520198035e-02,1.000037110765902501e-02,-1.035636629041682133e-02,-1.553059728649175365e-03,-1.151961881701147163e-03,-5.615978867148134967e-04,1.959167149713121614e-02,1.105390357477725304e-03,-6.835504827356433423e-04,-4.249566416426428690e-04,-8.747011783422902896e-05,8.790469965485179951e-05,5.710050397111144412e-06
-8.500771931289480277e-03,-4.749806805971622421e-03,6.119678292421821056e-03,-6.601517628921683284e-03,2.956472776703264124e-03,5.793647109150752532e-04,1.041689520192449168e-03,-5.165370590309621571e-04,1.105390357477725087e-03,9.666281688872742361e-03,1.888584628656686179e-04,9.494221419738739325e-05,-2.442498045934432343e-04,3.281968324851837612e-05,3.871617805868485924e-04
-1.595191070623979204e-02,-1.893098592576197923e-03,-6.179271845507665686e-03,2.879609129990962210e-04,9.700805146679899842e-04,7.944243555704223443e-04,-2.013363282732590163e-03,1.164906729452210282e-03,-6.835504827356434507e-04,1.888584628656685366e-04,6.023572790698704903e-03,5.813046580576646102e-04,1.660825284746366782e-04,3.479005235720794629e-04,4.158967905169528591e-04
-5.706667725616415381e-03,-2.815415105683230328e-04,3.500992096544488195e-03,-7.866536945078301570e-04,2.200074464684724073e-03,8.150782955369600350e-05,-4.215185730775433855e-04,2.864090846516792769e-04,-4.249566416426429232e-04,9.494221419738740680e-05,5.813046580576646102e-04,3.141331367174354967e-03,7.737785835350826985e-04,4.753386676378175434e-04,5.691628726032187504e-04
-8.544443390205684261e-03,-1.438983696262549150e-03,3.437954188172464599e-03,-4.004438618233032072e-04,-4.048321732335632799e-04,5.736727871468609357e-04,-1.447265177191952017e-04,-7.530161003203023735e-05,-8.747011783422902896e-05,-2.442498045934432343e-04,1.660825284746366782e-04,7.737785835350826985e-04,2.003116831432390048e-03,8.657834853585085529e-04,8.479703557251491806e-04
-1.169582917720589539e-02,3.281511449410899964e-03,-1.483483781192430039e-03,1.907228332845768487e-03,1.722780013038460430e-03,-1.897634939864215303e-04,-2.281580921223770619e-04,-1.705226718927626639e-04,8.790469965485175885e-05,3.281968324851837612e-05,3.479005235720794629e-04,4.753386676378175434e-04,8.657834853585083361e-04,2.071980058506774254e-03,1.627151398660013279e-03
-2.332648426669163208e-02,3.809421720280305353e-03,-4.015686074350625565e-03,-7.079387252790565093e-04,4.498182494043221138e-03,-5.216609610278105701e-04,6.028939044322498665e-04,3.335411036858204246e-04,5.710050397111137636e-06,3.871617805868486466e-04,4.158967905169528591e-04,5.691628726032186419e-04,8.479703557251492890e-04,1.627151398660013279e-03,2.942521714015903719e-03
